Type de commande,*,Date,À ce jour,Période,Période de taxe,Type,Numéro de document,Customer Name,Compte,Mémo,Montant,SF External ID,Article,Statut,Montant (hors taxe),Montant payé,Devise,Numéro de facture,Commande client,SF Customer ID,Montant (taxe totale de la transaction),Montant (Total de la transaction),Tax Amount,Item Amount TTC,Created From ID,Quantité,Nature,Nature de la transaction,Nature,Tax Amount,Montant (taxe),Created From SF ID,File Internal ID,File Name,File Size KB,File Folder,File Type,File URL,File External ID,File Desc,File Created Date
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,368.48,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,368.48,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,784,,,Usage,,73.70,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,.94,,2 - PPE Partenaires - Attestation d'Annulation,Payé en totalité,.94,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,2,,,Usage,,.19,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),3168.11,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,3168.11,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,27.101,,,Usage,,633.62,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,12.058,,,Usage,,.00,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Facture,8.14,,3 - myPixid EU - Facture,Payé en totalité,8.14,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,37,,,Usage,,1.63,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Contrat,93.06,,3 - myPixid EU - Contrat Initial,Payé en totalité,93.06,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,198,,,Usage,,18.61,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,134.89,,2 - PPE Partenaires - Avenant,Payé en totalité,134.89,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,287,,,Usage,,26.98,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),534.34,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,534.34,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,13.701,,,Usage,,106.87,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,.47,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,.47,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,1,,,Usage,,.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,3 - myPixid EU - Contrat,102.93,,3 - myPixid EU - Avenant,Payé en totalité,102.93,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,219,,,Usage,,20.59,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005794,IZIW-01089 IZIWORK - (PROMAN DIGITAL),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,178.13,,1 - GC-Pack EU - Avenant,Payé en totalité,178.13,.00,EUR,Facture #2025005794, ,001IV000015DcKXYA0,952.78,5716.64,,ERREUR : champ non trouvé,249128,379,,,Usage,,35.63,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,705.47,,2 - PPE Partenaires - Avenant,Ouvert,705.47,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,1501,,,Usage,,141.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,3178.61,,1 - GC-Pack EU - Contrat Initial,Ouvert,3178.61,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,6763,,,Usage,,635.72,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,.47,,5 - Portail - Contrat Annulé,Ouvert,.47,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,1,,,Usage,,.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,692.31,,5 - Portail - Contrat Initial,Ouvert,692.31,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,1473,,,Usage,,138.46,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,12.69,,2 - PPE Partenaires - Contrat Annulé,Ouvert,12.69,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,27,,,Usage,,2.54,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,14.57,,2 - PPE Partenaires - Attestation d'Annulation,Ouvert,14.57,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,31,,,Usage,,2.91,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,2281.38,,3 - myPixid EU - Avenant,Ouvert,2281.38,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,4854,,,Usage,,456.28,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,17.86,,1 - GC-Pack EU - Contrat Annulé,Ouvert,17.86,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,38,,,Usage,,3.57,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,4 - myPixid Ressources - Bulletin de salaire,3780.48,,4 - myPixid Ressources - Bulletin de salaire,Ouvert,3780.48,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,17184,,,Usage,,756.10,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,.47,,5 - Portail - Attestation d'Annulation,Ouvert,.47,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,1,,,Usage,,.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,24.44,,3 - myPixid EU - Attestation d'Annulation,Ouvert,24.44,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,52,,,Usage,,4.89,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,23.97,,1 - GC-Pack EU - Attestation d'Annulation,Ouvert,23.97,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,51,,,Usage,,4.79,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - Contrat,333.23,,5 - Portail - Avenant,Ouvert,333.23,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,709,,,Usage,,66.65,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Facture,759.00,,3 - myPixid EU - Facture,Ouvert,759.00,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,3450,,,Usage,,151.80,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),3476.46,,2 - PPE Partenaires - PYA T1 (0 - 1000),Ouvert,3476.46,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,89.14,,,Usage,,695.29,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1448.07,,2 - PPE Partenaires - Contrat Initial,Ouvert,1448.07,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,3081,,,Usage,,289.61,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,5 - Portail - PYA T1 (0 - 1000),1554.22,,5 - Portail - PYA T1 (0 - 1000),Ouvert,1554.22,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,47.822,,,Usage,,310.84,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - PYA T2 (1000 - 2000),17159.88,,1 - GC-Pack EU - PYA T2 (1000 - 2000),Ouvert,17159.88,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,154.51,,,Usage,,3431.98,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,5168.12,,3 - myPixid EU - Contrat Initial,Ouvert,5168.12,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,10996,,,Usage,,1033.62,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,12379.20,,4 - myPixid Ressources - Contrat de mission,Ouvert,12379.20,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,38685,,,Usage,,2475.84,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,776.44,,1 - GC-Pack EU - Avenant,Ouvert,776.44,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,1652,,,Usage,,155.29,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU - Contrat,19.74,,3 - myPixid EU - Contrat Annulé,Ouvert,19.74,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,42,,,Usage,,3.95,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005795,INTE-00233 INTERACTION,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Ouvert,.00,.00,EUR,Facture #2025005795, ,001IV000015EgsOYAS,10761.40,64568.48,,ERREUR : champ non trouvé,249127,274.318,,,Usage,,.00,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1.1 - Pack Apporté - PYA,1323.07,,1.1 - Pack Apporté - PYA,Payé en totalité,1323.07,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,11.318,,,Usage,,264.62,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,15.98,,1.1 - Pack Apporté - Avenant,Payé en totalité,15.98,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,34,,,Usage,,3.20,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,.47,,1.1 - Pack Apporté - Contrat Annulé,Payé en totalité,.47,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,1,,,Usage,,.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU - Contrat,4549.60,,3 - myPixid EU - Contrat Initial,Payé en totalité,4549.60,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,9680,,,Usage,,909.92,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU - Contrat,1.41,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,1.41,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,3,,,Usage,,.28,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),4821.07,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,4821.07,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,41.241,,,Usage,,964.22,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU - Contrat,1.41,,3 - myPixid EU - Contrat Annulé,Payé en totalité,1.41,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,3,,,Usage,,.28,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,178.414,,,Usage,,.00,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,4.23,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,4.23,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,9,,,Usage,,.85,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,248.63,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,248.63,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,529,,,Usage,,49.73,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,4.70,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,4.70,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,10,,,Usage,,.94,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU - Facture,27.50,,3 - myPixid EU - Facture,Payé en totalité,27.50,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,125,,,Usage,,5.50,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,37.12,,4 - myPixid Ressources - Contrat de mission,Payé en totalité,37.12,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,116,,,Usage,,7.42,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,278.24,,1 - GC-Pack EU - Avenant,Payé en totalité,278.24,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,592,,,Usage,,55.65,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,121.73,,1.1 - Pack Apporté - Contrat Initial,Payé en totalité,121.73,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,259,,,Usage,,24.35,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1.88,,2 - PPE Partenaires - Attestation d'Annulation,Payé en totalité,1.88,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,4,,,Usage,,.38,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,.47,,1.1 - Pack Apporté - Attestation d'Annulation,Payé en totalité,.47,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,1,,,Usage,,.09,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),1309.23,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,1309.23,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,33.57,,,Usage,,261.85,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,262.26,,2 - PPE Partenaires - Avenant,Payé en totalité,262.26,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,558,,,Usage,,52.45,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,569.17,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,569.17,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,1211,,,Usage,,113.83,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1.41,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,1.41,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,3,,,Usage,,.28,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005796,LYNX-00236 ALPHYR (MISTERTEMP' GROUP),4110 Revenue - Usage,3 - myPixid EU - Contrat,1370.99,,3 - myPixid EU - Avenant,Payé en totalité,1370.99,.00,EUR,Facture #2025005796, ,001IV000015EgsPYAS,2990.13,17940.70,,ERREUR : champ non trouvé,249130,2917,,,Usage,,274.20,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,3 - myPixid EU (brandé) - PYA T1 (0 - 1000),582.61,,3 - myPixid EU (brandé) - PYA T1 (0 - 1000),Payé en totalité,582.61,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,44.474,,,Usage,,116.52,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,98.934,,,Usage,,.00,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,15.98,,2 - PPE Partenaires - Avenant,Payé en totalité,15.98,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,34,,,Usage,,3.20,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,1552.88,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,1552.88,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,3304,,,Usage,,310.58,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,1 - GC-Pack EU - PYA T2 (1000 - 2000),20367.18,,1 - GC-Pack EU - PYA T2 (1000 - 2000),Payé en totalité,20367.18,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,183.389,,,Usage,,4073.44,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,3 - myPixid EU - Contrat,.94,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,.94,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,2,,,Usage,,.19,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,2 - PPE Partenaires - PYA (contrat PPE apporteur d'offre),-147.93,,2 - PPE Partenaires - PYA (contrat PPE apporteur d'offre),Payé en totalité,-147.93,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,29.586,,,Usage,,-29.59,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,3 - myPixid EU - Contrat,1.41,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,1.41,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,3,,,Usage,,.28,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,7.52,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,7.52,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,16,,,Usage,,1.50,,,,,,,,,, 
, ,31/10/2025,,Oct 2025,Oct 2025,Facture,2025005797,LEAD-00030 LEADER TRAVAIL TEMPORAIRE,4110 Revenue - Usage,3 - myPixid EU - Contrat,1645.94,,3 - myPixid EU - Contrat Initial,Payé en totalité,1645.94,.00,EUR,Facture #2025005797, ,001IV000015ERwTYAW,6380.40,38282.38,,ERREUR : champ non trouvé,249129,3502,,,Usage,,329.19,,,,,,,,,, 
